,tweet_id,tweet_en_translation
441,1530883974947647488,villages 😳😳
442,1530883538756714497,We will see until that day.... will we keep up or keep our old heritage
443,1530881673755348993,The most important thing is that he tweeted
444,1530871692251258881,God bless you
445,1530866513216946176,There is a desert
446,1530866046160216065,Too early
447,1530859854960762880,You talk a lot...😁
448,1530857306547707904,"And the bathrooms on the way to Salalah, how are they?"
449,1530856114916556800,Which World Cup do you mean?
450,1530855227431215106,I think all Chinese companies with their equipment will be transferred to us
451,1530851226316947458,We will work..
452,1530848849723629568,Do we have time to implement what was mentioned??
453,1530848037681123331,Are there jobs?
454,1530847037641609217,Have you seen what he said?? Hahahahahahahaha
455,1530846519007625216,year 2040
456,1530846368339832832,silent
457,1530846363671580673,"We need toilets in Al-Ashkharah, Salalah, Al-Ayoun areas in Al-Dakhiliyah, Al-Dhahirah, and others."
458,1530845589948309505,"Unfortunately, time is not on our side"
459,1530844305392386049,in time 😂
460,1530842943703203841,There is time There is time
461,1530842942738268160,Oh 5 months left
462,1530842266012684288,"It is possible that the jinn are the ones who build these villages, it may be that His Excellency has lifted the veil"
463,1530841681687416833,"Ok, the World Cup has a few months left😅"
464,1530841669007982594,Which villages for God be upon you 😂😂
465,1530841475768008706,A village of recreational vehicle there is no time 
466,1530840096928415744,There are castles and forts
467,1530838900003983360,"If there was a real trend, he would first start by establishing service facilities for the existing tourist places!!"
468,1530838364819279874,Headed to create 🤣🤣 and they are a toilet that takes a year to finish
469,1530837927210717184,Oh the owner of the silence spoke🌚🥹 Thank God for your safety 😂
470,1530837276120469505,"Do not rush, Your Honor, there are still 5 months left."
471,1530836826776387584,"The World Cup is a short period and ends __ the first is that you develop the Governorate of Dhofar before the autumn season, even if there is a simple need _"
472,1530836547444133888,"First give the players salaries like Qatar, then think about going to the World Cup"
473,1530836079519072259,The first is domestic tourism
474,1530834754697842688,"Countries in the Corona period are two years working and updating facilities, streets.. projects, bridges, etc.. Now you say Olympic villages are complete in 4 months, I am surprised"
475,1530834108544344064,"All of it is a lie, a lie, a lie"
476,1530832851398180864,What is the relationship between Olympic villages in the World Cup 🤔
477,1530832603904978944,"You are not successful in years, your projects succeed in months"
478,1530831391654543362,"50 years, we haven't seen anything"
479,1530831338315579392,"Bring the English audience and live them in Al Maabilah, Al Amerat, or the Suwaiq side"
480,1530830568392466439,As if this task is too big for you?
481,1530830077457571840,I think I think this is what he says and he is not conscious
482,1530829060774952962,How much do we pay?
483,1530829032794857472,"Your Excellency, if you start with toilets, you will be honored, because the autumn season is near and begins, and may God reward you"
484,1530828312980770816,One of the summer stories take it
485,1530826970552049664,"Now..people have been preparing for two years or more..[I heard about Tarish, Bani Khazm]."
486,1530826393772228608,They will live in the Oman Exhibition Center which village are they talking about
487,1530826180248711168,We use lightning speed for everything goodness has come
488,1530825952766439424,Cut my hand if I do something
489,1530825576445009920,Good luck your excellency Insha'Allah
490,1530825443368214528,"Who will live in this Olympic village, Ronaldo, for example😞💀💀💀💀 do not bring them from Nigeria and Senegal It is enough for us God forgive us"
491,1530825421004193793,tell him good morning
492,1530825090325262337,There is still time 4 months left until the tournament begins what can you do
493,1530825039771222016,"A week ago I didn't laugh, today I burst out laughing"
494,1530824652276342784,"Haha, he is definitely joking or has a fever"
495,1530824573981179904,"The Qatar World Cup is back with five months left, and you are now thinking, planning, and forming a committee behind a committee. The World Cup is over."
496,1530824550585405443,Fans will leave the World Cup and matches in Qatar
497,1530824375691268097,Before the Olympic villages،،، it would be preferable if the diversity of weather and climate in the Sultanate would be exploited in establishing real tourist villages،،، encouraging the Omani citizen to domestic tourism،،، and attracting tourists from outside the Sultanate...
498,1530824332171255808,You have 176 days left until the World Cup
499,1530824142525804546,Long live the minister👏👏
500,1530823907535634432,"Since there is no creativity in the majority of our ministers, I suggest to them that they only reproduce the successful experiences in the countries they visit!!"
501,1530823859242520576,"Verify the saying of the Messenger, may God bless him and grant him peace, and if they entered the hole of a lizard, you would have entered it"
502,1530823415266959361,I think you are the Minister of Tourism how did you move to sports
503,1530822437125890048,Where were you in the past years now there is no time
504,1530822315206148096,strong
505,1530822243344863233,So people are supposed to be ready and equipped for a long time
506,1530822227696009222,The most important thing is not to deprive us of Mashakek
